tag,barcode_group,total_seqs,total_unique_seqs,total_failed_seqs,total_AA_mutations,unique_AA_mutations,mean_AA_mutations_per_seq,median_AA_mutations_per_seq,total_NT_mutations,unique_NT_mutations,mean_NT_mutations_per_base,mean_NT_mutations_per_seq,median_NT_mutations_per_seq,total_transversions,total_transitions,unique_transversions,unique_transitions,total_insertion_length,total_deletion_length,A->T,A->G,A->C,T->A,T->G,T->C,G->A,G->T,G->C,C->A,C->T,C->G,A->T_unique,A->G_unique,A->C_unique,T->A_unique,T->G_unique,T->C_unique,G->A_unique,G->T_unique,G->C_unique,C->A_unique,C->T_unique,C->G_unique
DE5-LEU2,560C-g80,667,589,0,993.0,319.0,1.4887556221889056,1.0,1533.0,518.0,0.0019677661,2.3,2,48.0,1485.0,40.0,478.0,43,127,3.0,791.0,1.0,2.0,1.0,431.0,57.0,1.0,9.0,10.0,206.0,21.0,3.0,223.0,1.0,2.0,1.0,179.0,19.0,1.0,9.0,6.0,57.0,17.0
DE5-LEU2,560D-g0,1011,390,0,715.0,214.0,0.7072205736894164,1.0,995.0,330.0,0.0008426148,0.98,1,30.0,965.0,21.0,309.0,2,56,0.0,563.0,4.0,0.0,2.0,222.0,73.0,2.0,6.0,6.0,107.0,10.0,0.0,157.0,2.0,0.0,2.0,95.0,23.0,2.0,4.0,3.0,34.0,8.0
DE5-LEU2,560D-g128,970,912,0,2364.0,417.0,2.4371134020618554,2.0,3487.0,666.0,0.0030777786,3.59,3,93.0,3394.0,53.0,613.0,8,84,4.0,1893.0,4.0,16.0,1.0,943.0,128.0,5.0,6.0,16.0,430.0,41.0,4.0,270.0,2.0,5.0,1.0,218.0,48.0,4.0,6.0,7.0,77.0,24.0
DE5-LEU2,560D-g40,743,526,0,925.0,285.0,1.2449528936742935,1.0,1347.0,450.0,0.001552158,1.81,2,32.0,1315.0,30.0,420.0,6,36,0.0,730.0,3.0,0.0,1.0,348.0,67.0,2.0,10.0,4.0,170.0,12.0,0.0,203.0,3.0,0.0,1.0,137.0,28.0,2.0,9.0,3.0,52.0,12.0
DE5-LEU2,560D-g80,391,346,0,690.0,263.0,1.7647058823529411,2.0,1030.0,420.0,0.0022553691,2.63,2,27.0,1003.0,22.0,398.0,6,52,1.0,544.0,3.0,1.0,1.0,286.0,38.0,2.0,1.0,8.0,135.0,10.0,1.0,189.0,1.0,1.0,1.0,142.0,21.0,2.0,1.0,5.0,46.0,10.0
DE5-LEU2,563A-g0,278,194,0,321.0,137.0,1.1546762589928057,1.0,488.0,224.0,0.0015029073,1.76,2,32.0,456.0,28.0,196.0,13,38,5.0,76.0,1.0,3.0,1.0,40.0,58.0,7.0,1.0,6.0,282.0,8.0,5.0,50.0,1.0,3.0,1.0,35.0,40.0,6.0,1.0,3.0,71.0,8.0
DE5-LEU2,563A-g40,2,2,0,5.0,5.0,2.5,2.0,6.0,6.0,0.0025684932,3.0,3,1.0,5.0,1.0,5.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
DE5-LEU2,563B-g0,217,135,0,150.0,97.0,0.6912442396313364,1.0,373.0,157.0,0.0014716558,1.72,2,32.0,341.0,25.0,132.0,24,5,6.0,174.0,3.0,6.0,0.0,28.0,56.0,6.0,2.0,6.0,83.0,3.0,6.0,33.0,2.0,3.0,0.0,23.0,27.0,5.0,2.0,4.0,49.0,3.0
DE5-LEU2,563B-g128,562,551,0,1487.0,513.0,2.6459074733096086,2.0,2376.0,790.0,0.0036196558,4.23,4,231.0,2145.0,148.0,642.0,234,41,73.0,581.0,9.0,33.0,0.0,392.0,365.0,25.0,21.0,19.0,807.0,51.0,43.0,210.0,8.0,21.0,0.0,164.0,110.0,19.0,19.0,11.0,158.0,27.0
DE5-LEU2,563B-g40,410,343,0,483.0,287.0,1.1780487804878048,1.0,1026.0,458.0,0.0021424992,2.5,2,84.0,942.0,75.0,383.0,87,17,21.0,381.0,3.0,7.0,1.0,117.0,156.0,12.0,6.0,10.0,288.0,24.0,21.0,126.0,3.0,7.0,1.0,81.0,65.0,9.0,5.0,8.0,111.0,21.0
DE5-LEU2,563B-g80,253,242,0,467.0,289.0,1.8458498023715413,2.0,909.0,464.0,0.0030761005,3.59,3,57.0,852.0,55.0,409.0,64,16,17.0,294.0,1.0,6.0,0.0,142.0,128.0,6.0,9.0,1.0,288.0,17.0,16.0,128.0,1.0,6.0,0.0,98.0,71.0,6.0,9.0,1.0,112.0,16.0
DE5-LEU2,563C-g0,422,234,0,272.0,187.0,0.6445497630331753,0.0,413.0,268.0,0.000837905,0.98,1,53.0,360.0,49.0,219.0,12,10,12.0,78.0,4.0,6.0,0.0,53.0,77.0,9.0,3.0,8.0,152.0,11.0,12.0,65.0,4.0,6.0,0.0,37.0,53.0,9.0,3.0,6.0,64.0,9.0
DE5-LEU2,563C-g128,1033,995,0,2911.0,688.0,2.818005808325266,3.0,4316.0,1059.0,0.0035771592,4.18,4,461.0,3855.0,238.0,821.0,213,126,89.0,1018.0,9.0,72.0,6.0,677.0,716.0,54.0,45.0,55.0,1444.0,131.0,56.0,272.0,8.0,31.0,4.0,221.0,143.0,21.0,31.0,24.0,185.0,63.0
DE5-LEU2,563C-g40,298,258,0,423.0,241.0,1.419463087248322,1.0,655.0,388.0,0.0018818378,2.2,2,69.0,586.0,57.0,331.0,14,16,13.0,126.0,4.0,5.0,3.0,96.0,108.0,8.0,6.0,9.0,256.0,21.0,12.0,102.0,4.0,5.0,2.0,75.0,59.0,7.0,6.0,6.0,95.0,15.0
DE5-LEU2,563C-g80,300,287,0,637.0,343.0,2.123333333333333,2.0,990.0,539.0,0.0028253425,3.3,3,101.0,889.0,84.0,455.0,20,20,22.0,214.0,4.0,16.0,5.0,150.0,185.0,11.0,10.0,6.0,340.0,27.0,21.0,144.0,3.0,13.0,4.0,110.0,85.0,9.0,10.0,3.0,116.0,21.0
DE5-LEU2,563D-g0,371,219,0,299.0,160.0,0.8059299191374663,1.0,469.0,267.0,0.001082321,1.26,1,60.0,409.0,41.0,226.0,9,7,15.0,72.0,1.0,4.0,0.0,49.0,126.0,6.0,15.0,10.0,162.0,9.0,14.0,56.0,1.0,4.0,0.0,40.0,57.0,5.0,8.0,2.0,73.0,7.0
DE5-LEU2,563D-g128,402,398,0,1216.0,518.0,3.0248756218905477,3.0,1864.0,795.0,0.0039698766,4.64,4,185.0,1679.0,145.0,650.0,24,26,59.0,427.0,8.0,17.0,0.0,321.0,295.0,30.0,17.0,7.0,636.0,47.0,39.0,214.0,8.0,17.0,0.0,178.0,105.0,23.0,16.0,7.0,153.0,35.0
DE5-LEU2,563D-g40,332,288,0,526.0,295.0,1.5843373493975903,1.0,813.0,463.0,0.0020965712,2.45,2,92.0,721.0,77.0,386.0,9,5,19.0,158.0,6.0,9.0,2.0,127.0,166.0,11.0,7.0,19.0,270.0,19.0,18.0,107.0,6.0,8.0,2.0,96.0,69.0,10.0,7.0,9.0,114.0,17.0
DE5-LEU2,563D-g80,140,138,0,334.0,222.0,2.3857142857142857,2.0,507.0,336.0,0.0031005382,3.62,3,57.0,450.0,53.0,283.0,11,5,14.0,108.0,0.0,8.0,0.0,81.0,96.0,12.0,6.0,6.0,165.0,11.0,14.0,82.0,0.0,8.0,0.0,68.0,58.0,10.0,6.0,4.0,75.0,11.0
DE5-LEU2,564A-g0,180,145,0,380.0,146.0,2.111111111111111,2.0,614.0,233.0,0.0029204718,3.41,3,14.0,600.0,14.0,219.0,0,2,3.0,284.0,0.0,0.0,0.0,88.0,60.0,2.0,2.0,2.0,168.0,5.0,3.0,92.0,0.0,0.0,0.0,64.0,24.0,2.0,2.0,2.0,39.0,5.0
DE5-LEU2,564A-g40,241,235,0,813.0,298.0,3.3734439834024896,3.0,1308.0,487.0,0.0046467345,5.43,5,34.0,1274.0,30.0,457.0,8,8,5.0,584.0,0.0,1.0,0.0,236.0,98.0,6.0,5.0,3.0,356.0,14.0,4.0,187.0,0.0,1.0,0.0,140.0,45.0,6.0,5.0,2.0,85.0,12.0
DE5-LEU2,564B-g0,174,144,0,279.0,148.0,1.603448275862069,1.0,415.0,237.0,0.0020420013,2.39,2,21.0,394.0,15.0,222.0,1,2,9.0,114.0,1.0,0.0,0.0,112.0,31.0,1.0,4.0,2.0,137.0,4.0,4.0,83.0,1.0,0.0,0.0,61.0,25.0,1.0,3.0,2.0,53.0,4.0
DE5-LEU2,564B-g128,541,539,0,2644.0,549.0,4.88724584103512,5.0,4075.0,885.0,0.0064489277,7.53,7,125.0,3950.0,86.0,799.0,23,64,32.0,1653.0,2.0,9.0,1.0,1174.0,294.0,5.0,13.0,17.0,829.0,46.0,16.0,295.0,2.0,9.0,1.0,270.0,99.0,4.0,12.0,9.0,135.0,33.0
DE5-LEU2,564B-g40,14,14,0,42.0,35.0,3.0,3.0,61.0,53.0,0.0037304305,4.36,4,4.0,57.0,4.0,49.0,0,0,2.0,24.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,15.0,2.0,2.0,23.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,11.0,2.0
DE5-LEU2,564B-g80,317,316,0,1199.0,429.0,3.782334384858044,3.0,1834.0,674.0,0.0049533296,5.79,6,42.0,1792.0,36.0,638.0,16,37,9.0,652.0,2.0,3.0,0.0,540.0,130.0,4.0,4.0,1.0,470.0,19.0,8.0,243.0,2.0,3.0,0.0,213.0,65.0,4.0,4.0,1.0,117.0,14.0
DE5-LEU2,564C-g0,256,205,0,352.0,173.0,1.375,1.0,579.0,284.0,0.001936403,2.26,2,52.0,527.0,22.0,262.0,5,8,0.0,208.0,3.0,4.0,0.0,117.0,84.0,3.0,3.0,4.0,118.0,35.0,0.0,112.0,1.0,3.0,0.0,70.0,25.0,3.0,2.0,1.0,55.0,12.0
DE5-LEU2,564C-g128,1147,1141,0,5189.0,681.0,4.523975588491718,4.0,7910.0,1052.0,0.0059043246,6.9,7,327.0,7583.0,145.0,907.0,34,180,25.0,3274.0,3.0,23.0,5.0,2100.0,718.0,13.0,59.0,24.0,1491.0,175.0,20.0,319.0,3.0,14.0,5.0,307.0,122.0,9.0,32.0,15.0,159.0,47.0
DE5-LEU2,564C-g40,488,481,0,1200.0,422.0,2.459016393442623,2.0,1934.0,679.0,0.0033930777,3.96,4,103.0,1831.0,48.0,631.0,21,33,6.0,725.0,0.0,4.0,1.0,517.0,188.0,4.0,8.0,7.0,401.0,73.0,6.0,248.0,0.0,4.0,1.0,203.0,71.0,4.0,8.0,6.0,109.0,19.0
DE5-LEU2,564C-g80,313,311,0,1051.0,432.0,3.357827476038339,3.0,1740.0,687.0,0.0047595081,5.56,5,82.0,1658.0,60.0,627.0,8,34,13.0,705.0,1.0,2.0,0.0,432.0,171.0,3.0,7.0,5.0,350.0,51.0,11.0,249.0,1.0,2.0,0.0,200.0,73.0,3.0,7.0,5.0,105.0,31.0
DE5-LEU2,564D-g0,175,148,0,232.0,124.0,1.3257142857142856,1.0,435.0,211.0,0.00212818,2.49,2,25.0,410.0,9.0,202.0,3,1,1.0,125.0,0.0,2.0,0.0,121.0,63.0,0.0,7.0,0.0,101.0,15.0,1.0,80.0,0.0,2.0,0.0,55.0,25.0,0.0,3.0,0.0,42.0,3.0
DE5-LEU2,564D-g128,853,846,0,3983.0,647.0,4.669402110199297,4.0,6233.0,1001.0,0.0062561226,7.31,7,202.0,6031.0,131.0,870.0,37,62,28.0,2471.0,2.0,8.0,0.0,1864.0,463.0,10.0,39.0,20.0,1233.0,95.0,25.0,313.0,1.0,7.0,0.0,296.0,110.0,9.0,20.0,12.0,151.0,57.0
DE5-LEU2,564D-g40,471,463,0,1266.0,428.0,2.6878980891719744,3.0,2115.0,705.0,0.0038445598,4.49,4,87.0,2028.0,50.0,655.0,8,26,9.0,725.0,1.0,2.0,0.0,619.0,244.0,3.0,14.0,8.0,440.0,50.0,9.0,237.0,1.0,2.0,0.0,214.0,84.0,3.0,7.0,6.0,120.0,22.0
DE5-LEU2,564D-g80,395,395,0,1444.0,472.0,3.6556962025316455,4.0,2319.0,749.0,0.0050264436,5.87,6,84.0,2235.0,62.0,687.0,6,21,14.0,870.0,2.0,7.0,0.0,724.0,197.0,3.0,14.0,7.0,444.0,37.0,12.0,264.0,2.0,5.0,0.0,231.0,72.0,3.0,6.0,4.0,120.0,30.0
DE5-LEU2,594A-g0,253,253,0,1114.0,436.0,4.403162055335969,4.0,1626.0,674.0,0.0055024636,6.43,6,400.0,1226.0,209.0,465.0,42,20,100.0,160.0,10.0,43.0,3.0,138.0,394.0,154.0,16.0,56.0,534.0,18.0,61.0,94.0,8.0,34.0,3.0,70.0,150.0,57.0,13.0,21.0,151.0,12.0
DE5-LEU2,594A-g40,160,160,0,1043.0,495.0,6.51875,6.0,1561.0,756.0,0.0083529538,9.76,10,301.0,1260.0,216.0,540.0,30,15,75.0,155.0,10.0,41.0,3.0,162.0,398.0,83.0,16.0,50.0,545.0,23.0,57.0,114.0,10.0,33.0,3.0,118.0,138.0,44.0,16.0,32.0,170.0,21.0
DE5-LEU2,594B-g0,71,71,0,302.0,175.0,4.253521126760563,4.0,507.0,288.0,0.0061137372,7.14,7,118.0,389.0,67.0,221.0,9,13,34.0,40.0,1.0,11.0,3.0,23.0,161.0,17.0,0.0,30.0,165.0,22.0,23.0,36.0,1.0,10.0,2.0,23.0,77.0,14.0,0.0,7.0,85.0,10.0
DE5-LEU2,594B-g128,621,621,0,8086.0,1081.0,13.020933977455716,13.0,11635.0,1608.0,0.0160410187,18.74,19,1859.0,9776.0,600.0,1008.0,165,85,484.0,1673.0,74.0,186.0,26.0,1670.0,2183.0,204.0,97.0,94.0,4250.0,694.0,167.0,292.0,42.0,110.0,25.0,280.0,209.0,74.0,46.0,55.0,227.0,81.0
DE5-LEU2,594B-g40,296,296,0,2474.0,623.0,8.358108108108109,8.0,3664.0,942.0,0.0105979267,12.38,12,641.0,3023.0,291.0,651.0,47,50,136.0,489.0,14.0,57.0,8.0,359.0,912.0,120.0,86.0,75.0,1263.0,145.0,94.0,163.0,13.0,43.0,8.0,143.0,162.0,50.0,17.0,27.0,183.0,39.0
DE5-LEU2,594B-g80,346,346,0,3608.0,776.0,10.427745664739884,10.0,5226.0,1158.0,0.0129315464,15.1,15,842.0,4384.0,356.0,802.0,68,38,183.0,739.0,39.0,64.0,8.0,687.0,1050.0,124.0,94.0,62.0,1908.0,268.0,102.0,220.0,31.0,54.0,8.0,201.0,175.0,52.0,20.0,43.0,206.0,46.0
DE5-LEU2,594C-g0,257,203,0,866.0,139.0,3.369649805447471,4.0,1515.0,242.0,0.0050470391,5.89,6,209.0,1306.0,12.0,230.0,4,12,1.0,264.0,1.0,0.0,2.0,97.0,43.0,2.0,0.0,5.0,902.0,198.0,1.0,96.0,1.0,0.0,2.0,73.0,21.0,2.0,0.0,4.0,40.0,2.0
DE5-LEU2,594C-g128,1038,1033,0,4203.0,620.0,4.049132947976879,4.0,6592.0,974.0,0.0054372212,6.35,6,239.0,6353.0,121.0,853.0,29,76,36.0,2856.0,4.0,8.0,1.0,1867.0,307.0,10.0,28.0,24.0,1323.0,128.0,20.0,312.0,3.0,6.0,1.0,287.0,104.0,8.0,24.0,14.0,150.0,45.0
DE5-LEU2,594C-g40,603,585,0,2012.0,455.0,3.3366500829187395,3.0,3193.0,724.0,0.0045335537,5.3,5,272.0,2921.0,60.0,664.0,7,26,12.0,939.0,3.0,4.0,2.0,542.0,139.0,2.0,14.0,15.0,1301.0,220.0,11.0,268.0,1.0,4.0,2.0,221.0,62.0,2.0,13.0,7.0,113.0,20.0
DE5-LEU2,594C-g80,197,196,0,759.0,297.0,3.8527918781725887,3.0,1200.0,463.0,0.0052152145,6.09,6,65.0,1135.0,19.0,444.0,3,10,2.0,432.0,0.0,1.0,0.0,258.0,56.0,1.0,2.0,6.0,389.0,53.0,2.0,193.0,0.0,1.0,0.0,151.0,31.0,1.0,2.0,4.0,69.0,9.0
DE5-LEU2,594D-g0,71,71,0,337.0,195.0,4.746478873239437,4.0,565.0,293.0,0.0068131391,7.96,8,152.0,413.0,76.0,217.0,10,1,48.0,47.0,6.0,5.0,0.0,39.0,167.0,77.0,5.0,6.0,160.0,5.0,29.0,24.0,6.0,5.0,0.0,30.0,74.0,20.0,5.0,6.0,89.0,5.0
DE5-LEU2,594D-g128,539,538,0,5629.0,1047.0,10.443413729128014,10.0,7961.0,1527.0,0.0126455003,14.77,14,1257.0,6704.0,555.0,972.0,143,49,373.0,1120.0,60.0,239.0,21.0,867.0,2122.0,266.0,39.0,125.0,2595.0,134.0,158.0,267.0,44.0,103.0,14.0,262.0,218.0,77.0,34.0,50.0,225.0,75.0
DE5-LEU2,594D-g80,376,376,0,3066.0,877.0,8.154255319148936,8.0,4423.0,1299.0,0.0100713167,11.76,11,762.0,3661.0,440.0,859.0,55,51,228.0,609.0,37.0,108.0,11.0,463.0,1190.0,199.0,27.0,63.0,1399.0,89.0,111.0,236.0,29.0,80.0,11.0,211.0,200.0,76.0,24.0,42.0,212.0,67.0
DE5-LEU2,595A-g0,171,170,0,623.0,305.0,3.6432748538011697,4.0,982.0,495.0,0.0049166867,5.74,6,236.0,746.0,145.0,350.0,19,11,60.0,91.0,10.0,77.0,2.0,116.0,237.0,48.0,5.0,17.0,302.0,17.0,39.0,62.0,8.0,25.0,2.0,66.0,107.0,34.0,5.0,16.0,115.0,16.0
DE5-LEU2,595B-g0,275,273,0,1552.0,417.0,5.643636363636364,5.0,2351.0,662.0,0.0073194271,8.55,8,593.0,1758.0,189.0,473.0,31,19,93.0,389.0,15.0,35.0,4.0,352.0,507.0,128.0,261.0,22.0,510.0,35.0,60.0,95.0,14.0,25.0,4.0,82.0,136.0,36.0,7.0,19.0,160.0,24.0
DE5-LEU2,595B-g128,361,361,0,4467.0,794.0,12.373961218836564,12.0,6472.0,1188.0,0.0153492961,17.93,18,1050.0,5422.0,374.0,814.0,59,66,226.0,1081.0,39.0,96.0,15.0,965.0,1373.0,120.0,355.0,92.0,2003.0,107.0,112.0,215.0,27.0,68.0,13.0,209.0,192.0,52.0,21.0,32.0,198.0,49.0
DE5-LEU2,595B-g40,396,396,0,3288.0,747.0,8.303030303030303,8.0,4790.0,1125.0,0.0103561298,12.1,12,894.0,3896.0,357.0,768.0,47,36,156.0,914.0,29.0,87.0,12.0,652.0,1009.0,111.0,394.0,41.0,1321.0,64.0,93.0,207.0,25.0,73.0,12.0,170.0,174.0,56.0,16.0,31.0,217.0,51.0
DE5-LEU2,595B-g80,279,279,0,2723.0,684.0,9.759856630824371,9.0,3892.0,1036.0,0.0119433397,13.95,14,691.0,3201.0,300.0,736.0,44,21,149.0,698.0,16.0,64.0,5.0,554.0,779.0,82.0,282.0,40.0,1170.0,53.0,97.0,202.0,14.0,50.0,5.0,171.0,165.0,43.0,22.0,22.0,198.0,47.0
DE5-LEU2,595C-g0,34,33,0,140.0,100.0,4.117647058823529,4.0,229.0,154.0,0.0057665189,6.74,7,38.0,191.0,30.0,124.0,4,2,15.0,23.0,0.0,6.0,0.0,20.0,40.0,13.0,0.0,1.0,108.0,3.0,10.0,20.0,0.0,6.0,0.0,18.0,32.0,10.0,0.0,1.0,54.0,3.0
DE5-LEU2,595C-g128,415,415,0,4251.0,900.0,10.243373493975904,10.0,6019.0,1304.0,0.0124174781,14.5,14,1005.0,5014.0,416.0,888.0,77,64,411.0,826.0,26.0,153.0,16.0,715.0,1411.0,191.0,29.0,55.0,2062.0,124.0,127.0,256.0,20.0,77.0,13.0,220.0,196.0,59.0,22.0,32.0,216.0,66.0
DE5-LEU2,595C-g40,401,401,0,2252.0,783.0,5.615960099750623,5.0,3341.0,1163.0,0.0071332798,8.33,8,629.0,2712.0,387.0,776.0,68,47,243.0,391.0,21.0,79.0,12.0,305.0,862.0,133.0,27.0,54.0,1154.0,60.0,130.0,212.0,19.0,61.0,11.0,176.0,187.0,57.0,23.0,38.0,201.0,48.0
DE5-LEU2,595C-g80,232,232,0,1778.0,694.0,7.663793103448276,7.0,2645.0,1028.0,0.009761012,11.4,11,471.0,2174.0,305.0,723.0,61,27,179.0,372.0,14.0,74.0,8.0,273.0,674.0,97.0,20.0,32.0,855.0,47.0,91.0,193.0,13.0,63.0,7.0,162.0,175.0,48.0,16.0,26.0,193.0,41.0
DE5-LEU2,595D-g0,5,5,0,20.0,18.0,4.0,4.0,29.0,27.0,0.0049657534,5.8,6,6.0,23.0,6.0,21.0,3,1,3.0,5.0,1.0,1.0,0.0,4.0,8.0,0.0,1.0,0.0,6.0,0.0,3.0,5.0,1.0,1.0,0.0,3.0,7.0,0.0,1.0,0.0,6.0,0.0
DE5-LEU2,595D-g128,436,436,0,5012.0,930.0,11.495412844036696,11.0,6907.0,1385.0,0.0135631362,15.84,16,1020.0,5887.0,478.0,907.0,68,35,440.0,957.0,88.0,128.0,15.0,908.0,1809.0,133.0,36.0,64.0,2213.0,116.0,148.0,253.0,32.0,85.0,13.0,231.0,197.0,69.0,27.0,43.0,226.0,61.0
DE5-LEU2,595D-g40,123,123,0,903.0,388.0,7.341463414634147,7.0,1282.0,596.0,0.0089235995,10.42,10,192.0,1090.0,150.0,446.0,16,16,59.0,125.0,18.0,27.0,6.0,138.0,354.0,35.0,7.0,11.0,473.0,29.0,49.0,96.0,12.0,22.0,6.0,83.0,121.0,21.0,7.0,11.0,146.0,22.0
DE5-LEU2,595D-g80,157,157,0,1355.0,503.0,8.630573248407643,8.0,1934.0,754.0,0.0105466364,12.32,12,299.0,1635.0,203.0,551.0,20,21,103.0,230.0,14.0,37.0,11.0,206.0,528.0,47.0,13.0,21.0,671.0,53.0,69.0,142.0,8.0,33.0,9.0,112.0,135.0,27.0,12.0,16.0,162.0,29.0
DE5-LEU2,596A-g0,125,123,0,405.0,238.0,3.24,3.0,616.0,352.0,0.0042191781,4.93,5,97.0,519.0,78.0,274.0,8,7,37.0,64.0,5.0,14.0,0.0,53.0,183.0,24.0,3.0,7.0,219.0,7.0,26.0,51.0,4.0,10.0,0.0,35.0,87.0,22.0,3.0,6.0,101.0,7.0
DE5-LEU2,596B-g0,332,321,0,1093.0,381.0,3.2921686746987957,3.0,1667.0,585.0,0.0042988736,5.02,5,250.0,1417.0,150.0,435.0,28,24,54.0,170.0,24.0,30.0,4.0,319.0,429.0,78.0,8.0,31.0,499.0,21.0,35.0,88.0,7.0,26.0,4.0,74.0,126.0,29.0,8.0,26.0,147.0,15.0
DE5-LEU2,596B-g128,464,463,0,3727.0,781.0,8.032327586206897,8.0,5265.0,1183.0,0.0097148825,11.35,11,661.0,4604.0,337.0,846.0,100,70,253.0,868.0,33.0,74.0,18.0,958.0,1048.0,102.0,36.0,64.0,1730.0,81.0,108.0,236.0,23.0,53.0,10.0,222.0,180.0,47.0,13.0,38.0,208.0,45.0
DE5-LEU2,596B-g40,339,339,0,1751.0,607.0,5.165191740412979,5.0,2472.0,930.0,0.006243181,7.29,7,352.0,2120.0,249.0,681.0,40,28,115.0,328.0,19.0,56.0,9.0,485.0,570.0,67.0,14.0,24.0,737.0,48.0,79.0,186.0,15.0,47.0,8.0,138.0,169.0,42.0,12.0,17.0,188.0,29.0
DE5-LEU2,596B-g80,368,368,0,2407.0,715.0,6.540760869565218,6.0,3378.0,1078.0,0.0078590307,9.18,9,465.0,2913.0,309.0,769.0,38,28,148.0,490.0,21.0,75.0,7.0,616.0,703.0,84.0,11.0,32.0,1104.0,87.0,92.0,215.0,17.0,61.0,7.0,179.0,178.0,46.0,11.0,22.0,197.0,53.0
DE5-LEU2,596C-g0,122,122,0,412.0,192.0,3.377049180327869,3.0,715.0,312.0,0.0050176847,5.86,5,96.0,619.0,60.0,252.0,30,3,52.0,161.0,0.0,6.0,3.0,49.0,188.0,21.0,4.0,6.0,221.0,4.0,25.0,54.0,0.0,6.0,2.0,32.0,75.0,13.0,4.0,6.0,91.0,4.0
DE5-LEU2,596C-g128,2,2,0,17.0,16.0,8.5,8.0,25.0,24.0,0.0107020548,12.5,12,3.0,22.0,3.0,21.0,1,0,0.0,6.0,0.0,0.0,1.0,3.0,5.0,1.0,1.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,1.0,3.0,5.0,1.0,1.0,0.0,8.0,0.0
DE5-LEU2,596C-g40,286,285,0,1429.0,570.0,4.996503496503497,5.0,2195.0,874.0,0.006570912,7.67,7,294.0,1901.0,230.0,644.0,60,24,105.0,460.0,16.0,47.0,1.0,269.0,528.0,51.0,14.0,16.0,644.0,44.0,73.0,165.0,15.0,44.0,1.0,151.0,152.0,35.0,14.0,13.0,176.0,35.0
DE5-LEU2,596C-g80,364,364,0,2331.0,711.0,6.403846153846154,6.0,3500.0,1067.0,0.0082323498,9.62,9,423.0,3077.0,284.0,783.0,84,40,161.0,740.0,17.0,53.0,7.0,408.0,794.0,64.0,29.0,31.0,1135.0,61.0,91.0,222.0,17.0,41.0,6.0,185.0,179.0,30.0,24.0,25.0,197.0,50.0
DE5-LEU2,596D-g0,396,390,0,1497.0,451.0,3.7803030303030303,4.0,2289.0,706.0,0.0049488896,5.78,6,297.0,1992.0,185.0,521.0,48,14,66.0,164.0,28.0,35.0,2.0,430.0,628.0,116.0,8.0,27.0,770.0,15.0,55.0,125.0,16.0,26.0,2.0,96.0,149.0,42.0,8.0,23.0,151.0,13.0
DE5-LEU2,596D-g128,162,162,0,1394.0,508.0,8.604938271604938,9.0,1964.0,747.0,0.0103796719,12.12,12,305.0,1659.0,166.0,581.0,19,13,80.0,292.0,17.0,51.0,2.0,311.0,383.0,103.0,9.0,19.0,673.0,24.0,48.0,160.0,14.0,31.0,2.0,119.0,137.0,28.0,8.0,16.0,165.0,19.0
DE5-LEU2,596D-g40,4,4,0,23.0,21.0,5.75,5.0,33.0,30.0,0.0070633562,8.25,8,5.0,28.0,5.0,25.0,0,0,3.0,4.0,0.0,0.0,0.0,6.0,7.0,1.0,0.0,0.0,11.0,1.0,3.0,4.0,0.0,0.0,0.0,4.0,7.0,1.0,0.0,0.0,10.0,1.0
DE5-LEU2,596D-g80,3,3,0,22.0,22.0,7.333333333333333,8.0,33.0,33.0,0.0094178082,11.0,12,5.0,28.0,5.0,28.0,1,0,1.0,3.0,0.0,2.0,0.0,7.0,5.0,1.0,1.0,0.0,13.0,0.0,1.0,3.0,0.0,2.0,0.0,7.0,5.0,1.0,1.0,0.0,13.0,0.0
DE5-LEU2,611A-g0,212,190,0,484.0,181.0,2.2830188679245285,2.0,709.0,288.0,0.0028633045,3.34,3,51.0,658.0,22.0,266.0,2,4,12.0,192.0,1.0,4.0,0.0,230.0,66.0,3.0,24.0,3.0,170.0,4.0,7.0,99.0,1.0,4.0,0.0,85.0,25.0,3.0,1.0,2.0,57.0,4.0
DE5-LEU2,611A-g40,184,184,0,663.0,284.0,3.603260869565217,3.0,1000.0,460.0,0.0046530673,5.43,5,51.0,949.0,32.0,428.0,4,11,9.0,326.0,0.0,2.0,0.0,277.0,110.0,5.0,21.0,4.0,236.0,10.0,8.0,170.0,0.0,2.0,0.0,129.0,55.0,5.0,5.0,2.0,74.0,10.0
DE5-LEU2,611A-g80,398,397,0,1651.0,502.0,4.148241206030151,4.0,2564.0,785.0,0.0055155917,6.44,6,144.0,2420.0,97.0,688.0,12,46,30.0,895.0,6.0,7.0,2.0,741.0,209.0,9.0,41.0,6.0,575.0,43.0,24.0,255.0,6.0,7.0,2.0,226.0,86.0,8.0,16.0,4.0,121.0,30.0
