tag,output_file_barcodes,demuxed_count,fwd,rvs,barcodes_count,fwd:not_exact_match,fwd_failed:context_not_present_in_reference_sequence,fwd_failed:barcode_not_in_fasta,fwd_failed:low_confidence_barcode_identification,rvs:not_exact_match,rvs_failed:context_not_present_in_reference_sequence,rvs_failed:barcode_not_in_fasta,rvs_failed:low_confidence_barcode_identification
DE5,595C-g40,401,bc17,bc7,401,0,0,0,0,0,0,0,0
DE5,611A-g80,398,bc9,bc13,398,0,0,0,0,0,0,0,0
DE5,595B-g40,396,bc15,bc7,396,0,0,0,0,0,0,0,0
DE5,596D-g0,396,bc7,bc8,396,0,0,0,0,0,0,0,0
DE5,564D-g80,395,bc7,bc16,395,0,0,0,0,0,0,0,0
DE5,615C-g128,394,bc18,bc16,394,0,0,0,0,0,0,0,0
DE5,560D-g80,391,bc7,bc14,391,0,0,0,0,0,0,0,0
DE5,615D-g40,388,bc20,bc4,388,0,0,0,0,0,0,0,0
DE5,620D-g24,388,bc22,bc8,388,0,0,0,0,0,0,0,0
DE5,613A-g80,384,bc2,bc14,384,0,0,0,0,0,0,0,0
DE5,520B-g32,379,bc15,bc1,379,0,0,0,0,0,0,0,0
DE5,620A-g24,379,bc22,bc5,379,0,0,0,0,0,0,0,0
DE5,615B-g40,378,bc16,bc4,378,0,0,0,0,0,0,0,0
DE5,594D-g80,376,bc7,bc18,376,0,0,0,0,0,0,0,0
DE5,611B-g80,376,bc9,bc14,376,0,0,0,0,0,0,0,0
DE5,614B-g128,374,bc16,bc15,374,0,0,0,0,0,0,0,0
DE5,611B-g128,373,bc21,bc14,373,0,0,0,0,0,0,0,0
DE5,615B-g80,373,bc4,bc16,373,0,0,0,0,0,0,0,0
DE5,563D-g0,371,bc7,bc3,371,0,0,0,0,0,0,0,0
DE5,596B-g80,368,bc3,bc20,368,0,0,0,0,0,0,0,0
DE5,596C-g80,364,bc5,bc20,364,0,0,0,0,0,0,0,0
DE5,595B-g128,361,bc15,bc19,361,0,0,0,0,0,0,0,0
DE5,614C-g128,361,bc18,bc15,361,0,0,0,0,0,0,0,0
DE5,613A-g0,357,bc2,bc2,357,0,0,0,0,0,0,0,0
DE5,619C-g64,357,bc10,bc15,357,0,0,0,0,0,0,0,0
DE5,612B-g0,353,bc4,bc1,353,0,0,0,0,0,0,0,0
DE5,616A-g80,353,bc2,bc18,353,0,0,0,0,0,0,0,0
DE5,611C-g80,352,bc9,bc15,352,0,0,0,0,0,0,0,0
DE5,615C-g40,352,bc18,bc4,352,0,0,0,0,0,0,0,0
DE5,616C-g40,351,bc18,bc6,351,0,0,0,0,0,0,0,0
DE5,614D-g120,348,bc20,bc15,348,0,0,0,0,0,0,0,0
DE5,594B-g80,346,bc3,bc18,346,0,0,0,0,0,0,0,0
